0	1	0.931692	0	0.0683082	0.931248	0	0.0687516	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.935571	0	0.0644293	0.93778	0	0.0622197	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.969006	0	0.0309943	0.964622	0	0.0353785	0.25	0.25	0.25	0.25	0.25	0.25	0	0	1	0	0	0
1	2	0.96907	0	0.03093	0.965186	0	0.0348145	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.972976	0	0.0270243	0.974133	0	0.0258668	0.115973	0.00418273	0.879844	0.142397	0.0107858	0.846817	0.490589	0.00487058	0.50454	0.10523	4.53222e-09	0.89477
2	2	0.972649	0	0.0273515	0.974291	0	0.0257091	0.115961	0.00365524	0.880072	0.118265	0.0124364	0.869299	0.503083	0.00606602	0.490851	0.101296	4.22075e-09	0.898704
3	1	0.974763	0.000487119	0.0246565	0.978232	0.000100324	0.0215768	0.865751	1.85451e-10	0.134249	0.0879559	0.618742	0.288929	0.204819	0.0316689	0.763512	0.166474	0.0152859	0.81702
3	2	0.973156	0.000525796	0.0261983	0.977889	6.76669e-09	0.0219885	0.0808718	0.636825	0.279668	0.0708297	0.66119	0.263759	0.188468	0.0350739	0.776458	0.15526	0.0148179	0.828282
4	1	0.977867	0.00124529	0.020675	0.972609	6.71676e-06	0.0273842	0.815319	2.89486e-10	0.183484	8.58143e-07	0.877798	0.119959	0.137897	0.0324304	0.820333	0.101488	0.0534718	0.84504
4	2	0.976195	0.00145754	0.0221964	0.97072	7.17506e-07	0.0292793	0.0251761	0.923469	0.0502851	1.41658e-08	0.878749	0.119885	0.119998	0.0403897	0.833293	0.0906089	0.0620321	0.847359
5	1	0.976785	0.00237676	0.0205989	0.978429	0.00164342	0.0192973	0.932	6.35712e-09	0.0619377	0.0360849	0.892082	0.0678626	0.167245	0.0435496	0.786638	0.138765	0.0406955	0.818203
5	2	0.976315	0.0027562	0.0206605	0.977261	0.00209654	0.0200767	5.774e-10	0.963966	0.0316736	0.0388909	0.885318	0.0727161	0.142193	0.0505338	0.803666	0.137303	0.0435925	0.816981
