0	1	0.920205	0	0.0797954	0.919912	0	0.0800884	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.925166	0	0.0748344	0.925753	0	0.0742467	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.956735	0	0.0432645	0.957094	0	0.042906	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.956248	0	0.043752	0.957164	0	0.0428363	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.963446	6.75344e-06	0.0365475	0.965891	0	0.0341093	0.105673	0.00528465	0.889042	0.106362	0.00544925	0.888188	0.481778	0.000723444	0.517498	0.121165	9.65626e-11	0.878835
2	2	0.961895	8.20524e-06	0.038097	0.964966	0	0.0350336	0.0952827	0.00575614	0.898961	0.0930794	0.00574266	0.901178	0.479042	0.000915716	0.520042	0.115385	6.16571e-10	0.884615
3	1	0.969606	0.000500415	0.029789	0.97177	0.000644547	0.0275171	0.0629466	0.6089	0.325963	0.0643665	0.608008	0.325504	0.166027	0.0236933	0.810279	0.15052	0.0212695	0.827457
3	2	0.967564	0.000592888	0.0317188	0.970595	0.000668655	0.0286542	0.0458645	0.645229	0.306873	0.048979	0.641018	0.307921	0.150664	0.0262819	0.823054	0.141031	0.02409	0.83403
4	1	0.972688	0.00152086	0.0253979	0.972941	0.00106638	0.0259815	0.0278709	0.873846	0.0963192	0.0514774	0.849294	0.0960489	0.144694	0.0261285	0.825181	0.117937	0.0396257	0.841613
4	2	0.969961	0.00177046	0.0278518	0.971243	0.00134435	0.0274027	0.0285859	0.880652	0.0886255	0.0385096	0.867837	0.0908865	0.132321	0.0280432	0.836124	0.105898	0.0442733	0.848728
5	1	0.974316	0.00190707	0.0234137	0.974589	0.00176903	0.0233118	0.0158008	0.930316	0.0512359	0.0238346	0.927549	0.0461522	0.150079	0.0410825	0.80592	0.133662	0.0298997	0.833354
5	2	0.972168	0.00220684	0.0252084	0.972878	0.00215025	0.024627	0.00524947	0.942287	0.0502957	0.0208725	0.932972	0.0440949	0.137036	0.043282	0.816834	0.120847	0.032124	0.843956
6	1	0.976172	0.00220677	0.02128	0.979917	0.00172138	0.0178412	0.0193316	0.945247	0.0339838	0.033045	0.926861	0.0378912	0.146021	0.0601508	0.787582	0.137408	0.047866	0.81116
6	2	0.973498	0.00226319	0.0238344	0.978169	0.00192054	0.0193725	0.0128466	0.95188	0.0339504	0.0243449	0.936184	0.0373675	0.13443	0.0608435	0.79938	0.124896	0.0492761	0.822939
7	1	0.981046	0.00162987	0.0169723	0.979824	0.00211093	0.0175932	0.00336729	0.970656	0.0252215	0.00544193	0.955731	0.037381	0.164383	0.0569806	0.769078	0.133676	0.0577458	0.801378
7	2	0.979369	0.00177698	0.0184704	0.977929	0.0022022	0.0192751	0.00669502	0.965251	0.0274182	0.00526341	0.949818	0.0436458	0.146502	0.0591106	0.784747	0.120798	0.056556	0.816731
