0	1	0.922551	0	0.0774488	0.915173	0	0.0848267	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.928116	0	0.0718841	0.920968	0	0.0790319	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.9581	0	0.0419003	0.956975	0	0.0430247	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.958054	0	0.041946	0.957026	0	0.0429743	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.963655	0	0.0363446	0.964805	0	0.0351945	0.156757	0.00266146	0.840582	0.0812693	0.00243064	0.9163	0.241686	1.12763e-09	0.758314	0.133041	0	0.866959
2	2	0.964092	0	0.0359081	0.964216	0	0.0357842	0.13271	0.00323688	0.864053	0.0641177	0.00174423	0.934138	0.438264	6.95627e-13	0.561736	0.119157	0	0.880843
3	1	0.966405	0.000545112	0.0329668	0.967296	0.000630878	0.0320729	0.0972436	0.586049	0.312482	0.0530847	0.594363	0.349946	0.174309	0.00918122	0.816509	0.162193	0.0265225	0.809983
3	2	0.965975	0.000671419	0.0332384	0.967047	0.000747719	0.0322057	0.0800103	0.627836	0.288692	0.0394159	0.620444	0.338322	0.157293	0.00795694	0.83475	0.155644	0.0289295	0.81375
4	1	0.971644	0.00117111	0.0267889	0.971528	0.00187892	0.0265932	0.0555388	0.836292	0.105667	0.0360601	0.80625	0.157075	0.135816	0.023779	0.837686	0.112405	0.0459371	0.841658
4	2	0.970685	0.00151356	0.0273604	0.972901	0.00208816	0.0250107	0.0477879	0.844336	0.105067	0.0271581	0.822088	0.150754	0.112613	0.0248298	0.858787	0.103596	0.0462038	0.8502
5	1	0.974766	0.00153143	0.0230983	0.970365	0.00130489	0.0281087	0.0788659	0.871635	0.0484891	0.0541538	0.905588	0.0385492	0.142275	0.0443186	0.810371	0.140118	0.0305732	0.827389
5	2	0.974729	0.0015477	0.0232021	0.969162	0.00179319	0.0288175	0.0831498	0.878845	0.0380049	0.0521452	0.902568	0.0435628	0.131744	0.0480191	0.818335	0.11636	0.0379466	0.843841
6	1	0.973743	0.00263917	0.0228785	0.980611	0.000967493	0.018422	0.0255064	0.938922	0.0335457	0.0599275	0.878881	0.0604599	0.140589	0.0623562	0.788432	0.138466	0.0513108	0.806397
6	2	0.972998	0.00257867	0.0235971	0.978985	0.000819758	0.0201957	0.0119158	0.956967	0.0290489	0.0411726	0.90378	0.0537519	0.128901	0.0620857	0.801839	0.122094	0.0513187	0.822865
