0	1	0.932059	0	0.0679415	0.925526	0	0.0744745	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.937735	0	0.062265	0.931664	0	0.0683365	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.965398	0	0.0346021	0.963165	0	0.0368351	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.965935	0	0.0340655	0.963899	0	0.0361011	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.970469	1.96614e-05	0.0295115	0.969919	0	0.030081	0.113485	0.00760937	0.878905	0.0849354	0.00589384	0.909171	0.518457	3.29521e-09	0.481543	0.108568	6.96424e-13	0.891432
2	2	0.970262	2.41877e-05	0.0297133	0.969517	0	0.0304825	0.100803	0.00786751	0.89133	0.0741181	0.00599211	0.91989	0.513842	3.85526e-13	0.486158	0.104445	6.35359e-13	0.895555
3	1	0.976075	0.000465263	0.0234231	0.9761	0.000215497	0.0235693	0.0490419	0.633008	0.317503	0.0616579	0.602679	0.335613	0.169718	0.0132769	0.817005	0.153613	0.0189034	0.826937
3	2	0.975317	0.000535166	0.024099	0.976066	0.000273373	0.0235263	0.0342472	0.664452	0.300601	0.0412348	0.642899	0.315512	0.160457	0.0155142	0.824028	0.141062	0.0219964	0.836582
4	1	0.976633	0.000551857	0.0227238	0.976887	0.000606017	0.0225075	0.0093635	0.909089	0.080017	0.0944536	0.829914	0.0702819	0.140863	0.0276272	0.829094	0.0925078	0.0292619	0.877433
4	2	0.975101	0.000749261	0.0240173	0.975924	0.000897298	0.023179	0.0189499	0.912654	0.0675166	0.0729163	0.864065	0.0571837	0.142309	0.026717	0.829385	0.0854642	0.0349686	0.87852
5	1	0.978821	0.00119958	0.0196963	0.977509	0.00211228	0.0200524	0.0401417	0.918904	0.0389902	6.82686e-08	0.959175	0.040032	0.158217	0.0297087	0.808578	0.125457	0.0209831	0.849171
5	2	0.977968	0.00146855	0.020266	0.976765	0.00240932	0.0205049	0.0280666	0.935272	0.0348123	3.6918e-08	0.96488	0.0340176	0.144314	0.0323884	0.819698	0.110827	0.0221741	0.862299
6	1	0.980219	0.00152395	0.0180552	0.981963	0.00151883	0.0157661	3.34167e-06	0.967445	0.028983	0.0361042	0.916801	0.0436456	0.146495	0.055104	0.794834	0.125334	0.0439429	0.827133
6	2	0.979427	0.00160525	0.0188016	0.980602	0.0017652	0.0168559	1.84472e-07	0.965687	0.030619	0.0311502	0.92427	0.041763	0.139687	0.0546238	0.802599	0.111827	0.0445061	0.840842
7	1	0.98187	0.00191964	0.0157927	0.982827	0.00138919	0.0149181	0.0134347	0.975729	0.00842752	0.00399289	0.944584	0.0496225	0.178694	0.0531254	0.757069	0.117361	0.0514967	0.823394
