0	1	1.44541e-08	0	3.91287e-07	-0	1.76446e-08	0	1.44541e-08	0	3.91287e-07	-0	1.76446e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	8.74017e-09	0	2.38055e-07	-0	1.12985e-08	0	8.74017e-09	0	2.38055e-07	-0	1.12985e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	3.67129e-09	0	1.50914e-07	-0	3.53919e-09	0	3.67129e-09	0	1.50914e-07	-0	3.53919e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	2	2.2406e-09	0	9.25737e-08	0	2.17064e-09	-0	2.2406e-09	0	9.25737e-08	0	2.17064e-09	-0	0	0	0	0	0	0	0	0	0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	2.05757e-09	1.74164e-14	1.03876e-07	6.50923e-16	-1.61222e-09	7.4087e-16	2.05757e-09	1.74164e-14	1.03876e-07	6.50923e-16	-1.61222e-09	7.4087e-16	3.46425e-05	1.42512e-07	4.28294e-07	-3.71663e-08	7.35887e-07	-9.57405e-10	3.45124e-05	1.46411e-07	4.22985e-07	3.68392e-08	7.67726e-07	8.21586e-10	0.000125521	6.50621e-08	1.77333e-05	-1.71176e-08	9.96695e-06	9.92469e-09	0.000125521	6.50621e-08	1.77333e-05	-1.71176e-08	9.96695e-06	9.92469e-09
2	2	1.27572e-09	1.13264e-14	6.43826e-08	2.68435e-14	-1.00842e-09	3.07466e-14	1.27572e-09	1.13264e-14	6.43826e-08	2.68435e-14	-1.00842e-09	3.07466e-14	2.34282e-05	8.85049e-08	2.41657e-07	-2.48232e-08	4.75354e-07	-7.27885e-10	1.25351e-05	1.71605e-07	1.39588e-07	-3.71632e-08	3.0192e-07	2.51177e-09	7.79823e-05	4.05668e-08	1.09244e-05	1.03403e-08	6.12305e-06	-5.93347e-09	7.79823e-05	4.05668e-08	1.09244e-05	1.03403e-08	6.12305e-06	-5.93347e-09
3	1	2.79516e-09	5.90146e-12	1.7733e-07	7.17047e-13	2.23045e-09	2.47143e-12	2.79516e-09	5.90146e-12	1.7733e-07	7.17047e-13	2.23045e-09	2.47143e-12	7.05477e-06	4.56006e-06	1.59143e-05	-1.15372e-06	1.2454e-06	1.50097e-08	7.06596e-06	4.56098e-06	1.58973e-05	-1.15768e-06	1.25594e-06	1.68203e-08	2.31702e-05	2.8063e-06	1.79632e-06	-3.17392e-07	1.12341e-06	1.15803e-07	2.31955e-05	2.7981e-06	1.80928e-06	-3.13651e-07	-1.12389e-06	-1.15598e-07
3	2	1.77248e-09	3.80831e-12	1.146e-07	3.68049e-13	-1.46151e-09	-1.78082e-12	1.77248e-09	3.80831e-12	1.146e-07	3.68049e-13	-1.46151e-09	-1.78082e-12	4.24307e-06	2.83436e-06	1.0006e-05	-7.09445e-07	7.51675e-07	2.96653e-08	4.31163e-06	2.81125e-06	9.97658e-06	-7.15136e-07	7.74059e-07	2.21807e-08	1.44069e-05	1.78122e-06	1.10889e-06	1.97726e-07	-6.87041e-07	7.18579e-08	1.44069e-05	1.78122e-06	1.10889e-06	1.97726e-07	-6.87041e-07	7.18579e-08
4	1	5.69334e-09	2.49657e-11	4.01231e-07	-1.08867e-12	4.40143e-09	-1.0133e-11	5.69334e-09	2.49657e-11	4.01231e-07	-1.08867e-12	4.40143e-09	-1.0133e-11	1.48855e-06	1.65393e-06	3.05025e-05	-4.20801e-07	3.84964e-07	-1.84061e-07	1.13562e-06	1.19151e-06	2.85288e-05	-2.80628e-07	4.76622e-07	1.0701e-07	3.07924e-05	6.29324e-06	2.16494e-06	-7.99026e-07	1.63902e-06	2.99184e-07	3.07949e-05	6.29429e-06	2.16517e-06	-7.99084e-07	1.63882e-06	2.99116e-07
4	2	3.72591e-09	1.64455e-11	2.58291e-07	-6.95099e-13	-2.9096e-09	6.83939e-12	3.72591e-09	1.64455e-11	2.58291e-07	-6.95099e-13	-2.9096e-09	6.83939e-12	8.71786e-07	9.60831e-07	1.91494e-05	-2.36454e-07	2.3921e-07	-9.29602e-08	8.35163e-07	8.1248e-07	1.91439e-05	-1.88565e-07	2.17279e-07	-9.99292e-08	1.94565e-05	3.9958e-06	1.33921e-06	-4.62757e-07	-9.75012e-07	-1.83679e-07	1.88828e-05	3.90124e-06	1.29751e-06	-4.70234e-07	9.72167e-07	1.84888e-07
5	1	2.90832e-09	1.67164e-11	2.27854e-07	7.95187e-13	2.26817e-09	7.06025e-12	2.90832e-09	1.67164e-11	2.27854e-07	7.95187e-13	2.26817e-09	7.06025e-12	1.15172e-07	3.18893e-07	1.10668e-05	-5.21449e-08	1.02377e-07	5.01317e-08	6.04024e-08	2.25125e-07	6.75822e-06	-2.41581e-08	3.9646e-08	6.98153e-08	8.67262e-06	1.84506e-06	7.31211e-07	-1.65867e-07	-4.24569e-07	-8.47102e-08	1.30188e-05	2.67021e-06	1.08585e-06	-3.26906e-07	7.13228e-07	1.33264e-07
5	2	1.88465e-09	1.09046e-11	1.45219e-07	1.63331e-13	1.44232e-09	4.59774e-12	1.88465e-09	1.09046e-11	1.45219e-07	1.63331e-13	1.44232e-09	4.59774e-12	1.09984e-07	1.94785e-07	9.62385e-06	-3.74073e-08	6.50293e-08	-4.19372e-08	3.74197e-08	1.54296e-07	4.41509e-06	-1.61078e-08	2.10431e-08	6.22346e-08	4.06099e-06	8.96137e-07	3.48804e-07	-6.94085e-08	-1.70719e-07	-3.55112e-08	5.9082e-06	1.27503e-06	4.90605e-07	-1.27502e-07	-3.07922e-07	-6.18235e-08
6	1	2.79599e-09	1.88887e-11	2.72269e-07	3.0014e-12	-2.23886e-09	-8.03472e-12	2.79599e-09	1.88887e-11	2.72269e-07	3.0014e-12	-2.23886e-09	-8.03472e-12	5.68066e-08	8.4771e-08	1.49256e-05	1.56874e-08	-3.28863e-07	-4.2871e-07	8.30441e-08	1.31019e-07	1.28682e-05	-2.8581e-08	6.88662e-08	6.99008e-08	1.13912e-05	3.18124e-06	1.21588e-06	-3.68077e-07	-7.45365e-07	-1.93478e-07	1.24389e-05	3.45301e-06	1.33255e-06	-4.2183e-07	8.10322e-07	2.03503e-07
6	2	1.88593e-09	1.29311e-11	1.77789e-07	3.02719e-12	1.44942e-09	4.88233e-12	1.88593e-09	1.29311e-11	1.77789e-07	3.02719e-12	1.44942e-09	4.88233e-12	5.18245e-08	8.62839e-08	8.30046e-06	-1.83958e-08	4.5119e-08	4.89154e-08	4.01741e-08	1.2006e-07	7.2241e-06	-2.02495e-08	3.28617e-08	8.17075e-08	7.96596e-06	2.23517e-06	8.44086e-07	-2.73165e-07	5.09963e-07	1.28634e-07	7.77666e-06	2.18595e-06	8.19393e-07	-2.62277e-07	-5.00792e-07	-1.2815e-07
7	1	3.44535e-09	2.17351e-11	3.5688e-07	1.83931e-11	1.95152e-09	-1.90288e-12	3.44535e-09	2.17351e-11	3.5688e-07	1.83931e-11	1.95152e-09	-1.90288e-12	6.72862e-08	1.09621e-07	1.40489e-05	-2.28194e-08	5.67288e-08	1.05785e-07	4.27869e-07	1.80463e-07	1.50986e-05	-1.59489e-07	2.59402e-07	1.68189e-08	1.58746e-05	4.32021e-06	1.86771e-06	4.99568e-07	9.64039e-07	-2.23679e-07	1.58746e-05	4.32021e-06	1.86771e-06	4.99568e-07	9.64039e-07	-2.23679e-07
7	2	2.32068e-09	1.47171e-11	2.34546e-07	1.29825e-11	1.28119e-09	-1.69656e-12	2.32068e-09	1.47171e-11	2.34546e-07	1.29825e-11	1.28119e-09	-1.69656e-12	5.11962e-08	8.83025e-08	9.78282e-06	-1.90056e-08	3.07071e-08	6.37583e-08	1.40509e-07	4.89451e-08	5.75532e-06	-3.51198e-08	1.30734e-07	1.194e-08	1.00918e-05	2.78193e-06	1.16845e-06	-3.17956e-07	-6.04419e-07	-1.41612e-07	1.00872e-05	2.77067e-06	1.17847e-06	-3.13186e-07	-6.07855e-07	-1.41365e-07
8	1	2.56343e-09	1.59783e-11	3.42039e-07	-2.12525e-11	1.5026e-09	9.47285e-12	2.56343e-09	1.59783e-11	3.42039e-07	-2.12525e-11	1.5026e-09	9.47285e-12	3.28215e-08	4.6012e-08	1.00594e-05	-1.13742e-08	3.43281e-08	5.27548e-08	3.49041e-08	4.52109e-08	9.90992e-06	-1.20354e-08	3.88701e-08	5.34373e-08	1.19695e-05	2.82683e-06	5.8461e-07	-2.60818e-07	-4.26489e-07	-9.73388e-08	1.03091e-05	2.41865e-06	4.99791e-07	-1.5264e-07	2.92659e-07	7.12106e-08
8	2	1.6815e-09	1.08084e-11	2.25662e-07	1.34975e-11	1.04369e-09	-5.42058e-12	1.6815e-09	1.08084e-11	2.25662e-07	1.34975e-11	1.04369e-09	-5.42058e-12	1.99328e-08	3.2647e-08	6.90929e-06	-7.06603e-09	1.73188e-08	3.30468e-08	2.78065e-08	3.5377e-08	7.08838e-06	-9.94351e-09	2.00091e-08	2.75195e-08	1.05415e-05	2.45242e-06	5.22106e-07	-3.08006e-07	3.99408e-07	7.94272e-08	1.05415e-05	2.45242e-06	5.22106e-07	-3.08006e-07	3.99408e-07	7.94272e-08
9	1	1.12966e-09	1.3116e-11	3.68753e-07	-1.0424e-11	9.86662e-10	-4.12232e-12	1.12966e-09	1.3116e-11	3.68753e-07	-1.0424e-11	9.86662e-10	-4.12232e-12	1.82395e-08	3.12893e-08	1.06487e-05	-6.57463e-09	2.00847e-08	3.99142e-08	2.09184e-08	3.94152e-08	1.10184e-05	-8.30989e-09	1.56949e-08	3.72872e-08	2.16393e-05	4.3962e-06	4.52385e-07	-6.00243e-07	-5.36894e-07	-8.75506e-08	2.1615e-05	4.39608e-06	4.52095e-07	-6.04433e-07	-5.38328e-07	-8.77726e-08
9	2	7.58848e-10	8.86118e-12	2.4509e-07	-7.14946e-12	6.57827e-10	-2.64241e-12	7.58848e-10	8.86118e-12	2.4509e-07	-7.14946e-12	6.57827e-10	-2.64241e-12	1.34652e-08	2.95996e-08	7.34672e-06	-5.28123e-09	9.93585e-09	1.16083e-08	1.35043e-08	3.00786e-08	7.34683e-06	-5.37676e-09	9.88984e-09	1.17643e-08	1.40437e-05	2.85009e-06	2.91061e-07	-3.86157e-07	-3.65564e-07	-6.03032e-08	1.39182e-05	2.8381e-06	2.84513e-07	-3.81185e-07	-3.42285e-07	-5.66556e-08
