0	1	5.29184e-08	0	1.87782e-06	-0	7.32194e-08	0	5.29184e-08	0	1.87782e-06	-0	7.32194e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	4.62072e-08	0	1.16952e-06	-0	9.68281e-08	-0	4.62072e-08	0	1.16952e-06	-0	9.68281e-08	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1.06155e-08	0	6.31707e-07	0	1.23861e-08	-0	1.06155e-08	0	6.31707e-07	0	1.23861e-08	-0	0	0	0	0	0	0	0	0	0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	2	6.44972e-09	0	3.84762e-07	-0	7.58228e-09	0	6.44972e-09	0	3.84762e-07	-0	7.58228e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	1	6.73484e-09	0	4.37677e-07	-0	6.2689e-09	0	6.73484e-09	0	4.37677e-07	-0	6.2689e-09	0	0.000170734	9.31519e-07	2.97146e-06	-9.91373e-08	6.4019e-07	-3.78773e-08	0.000322972	5.61997e-07	1.25511e-06	-3.53769e-07	6.61167e-06	-1.78048e-09	0.00124799	0	6.28892e-05	-0	0.000142917	0	0.00124799	0	6.28892e-05	-0	0.000142917	0
2	2	4.17096e-09	0	2.75458e-07	0	3.69544e-09	-0	4.17096e-09	0	2.75458e-07	0	3.69544e-09	-0	0.000112291	5.82733e-07	1.74945e-06	-7.71769e-08	6.85821e-07	-2.12264e-08	0.000253825	4.50602e-07	1.09907e-06	-3.25242e-07	6.00516e-06	-4.21466e-09	0.000809666	0	4.04087e-05	-0	9.7197e-05	0	0.000809666	0	4.04087e-05	-0	9.7197e-05	0
3	1	8.52884e-09	2.06922e-11	7.45539e-07	2.42072e-12	6.81725e-09	7.19108e-12	8.52884e-09	2.06922e-11	7.45539e-07	2.42072e-12	6.81725e-09	7.19108e-12	3.17215e-05	2.04041e-05	7.09056e-05	-5.57898e-06	5.51324e-06	1.25911e-06	3.17591e-05	2.04275e-05	7.09079e-05	-5.58553e-06	5.51352e-06	1.25424e-06	0.000118985	1.61373e-05	8.44813e-06	-1.78041e-06	5.6549e-06	6.90829e-07	0.000118985	1.61373e-05	8.44813e-06	-1.78041e-06	5.6549e-06	6.90829e-07
3	2	5.36201e-09	1.3191e-11	4.68583e-07	1.5212e-12	-4.30948e-09	-4.67642e-12	5.36201e-09	1.3191e-11	4.68583e-07	1.5212e-12	-4.30948e-09	-4.67642e-12	1.94182e-05	1.25686e-05	4.43238e-05	-3.47677e-06	3.42596e-06	8.79751e-07	1.9447e-05	1.25833e-05	4.43184e-05	-3.4791e-06	3.43676e-06	8.69952e-07	7.36454e-05	1.01982e-05	5.23613e-06	-1.10761e-06	-3.55824e-06	-4.42353e-07	7.36454e-05	1.01982e-05	5.23613e-06	-1.10761e-06	-3.55824e-06	-4.42353e-07
4	1	1.0298e-08	6.91423e-11	1.33823e-06	1.09199e-11	-8.75835e-09	-2.69656e-11	1.0298e-08	6.91423e-11	1.33823e-06	1.09199e-11	-8.75835e-09	-2.69656e-11	4.24769e-06	3.54967e-06	0.000127218	-5.74292e-07	4.55338e-07	-1.18966e-06	4.24865e-06	3.58117e-06	0.000127329	-5.74474e-07	4.38195e-07	-1.22617e-06	0.000164397	3.26135e-05	1.38011e-05	-3.94485e-06	9.24835e-06	1.62967e-06	0.000164326	3.2608e-05	1.37989e-05	-3.95174e-06	9.25265e-06	1.63047e-06
4	2	6.58793e-09	4.55929e-11	8.38123e-07	7.89881e-12	-5.54765e-09	-1.72729e-11	6.58793e-09	4.55929e-11	8.38123e-07	7.89881e-12	-5.54765e-09	-1.72729e-11	9.48959e-07	2.29001e-06	4.11174e-05	-2.64265e-07	4.18297e-07	2.93449e-07	2.57947e-06	2.16012e-06	7.9703e-05	-3.44672e-07	2.65359e-07	-7.19839e-07	0.000102647	2.07402e-05	8.40916e-06	-2.49492e-06	5.69037e-06	1.02405e-06	0.000102622	2.07368e-05	8.4105e-06	-2.49734e-06	-5.69661e-06	-1.025e-06
5	1	9.66898e-09	5.50212e-11	1.04029e-06	3.27997e-12	8.04166e-09	2.68098e-11	9.66898e-09	5.50212e-11	1.04029e-06	3.27997e-12	8.04166e-09	2.68098e-11	2.68014e-07	3.77858e-07	5.6099e-05	-7.5224e-08	1.99916e-07	2.93821e-08	2.70627e-07	6.03833e-07	5.69487e-05	-5.95068e-08	1.69653e-07	-3.98801e-07	6.19164e-05	1.32295e-05	5.52394e-06	-1.43753e-06	3.51148e-06	6.82898e-07	7.00944e-05	1.47549e-05	6.30574e-06	-1.65215e-06	3.83523e-06	6.98151e-07
5	2	6.09657e-09	3.57083e-11	6.70195e-07	-1.468e-12	5.20223e-09	1.98125e-11	6.09657e-09	3.57083e-11	6.70195e-07	-1.468e-12	5.20223e-09	1.98125e-11	1.65583e-07	3.70368e-07	3.63801e-05	-3.62778e-08	1.03743e-07	-2.5176e-07	1.65937e-07	3.7137e-07	3.63391e-05	-3.66204e-08	1.06377e-07	-2.48835e-07	4.38515e-05	9.33899e-06	3.90359e-06	-1.03739e-06	-2.37418e-06	-4.37344e-07	4.38492e-05	9.33868e-06	3.902e-06	-1.03819e-06	-2.37646e-06	-4.38043e-07
6	1	1.00811e-08	6.93693e-11	1.21658e-06	1.63251e-11	7.84619e-09	2.11971e-11	1.00811e-08	6.93693e-11	1.21658e-06	1.63251e-11	7.84619e-09	2.11971e-11	1.49229e-07	2.45335e-07	5.75997e-05	-3.88225e-08	6.05582e-08	-7.9173e-08	1.34813e-07	1.98419e-07	5.3432e-05	-3.91173e-08	1.73684e-07	7.29762e-08	6.65367e-05	1.91029e-05	9.02637e-06	-2.35574e-06	4.78249e-06	1.24283e-06	5.18736e-05	1.53766e-05	6.84236e-06	-1.7857e-06	2.93521e-06	8.07631e-07
6	2	6.62774e-09	4.5801e-11	7.8503e-07	1.1313e-11	-5.1012e-09	-1.32674e-11	6.62774e-09	4.5801e-11	7.8503e-07	1.1313e-11	-5.1012e-09	-1.32674e-11	8.60718e-08	1.43337e-07	3.77097e-05	-2.21999e-08	4.19059e-08	-5.92774e-08	5.2287e-08	2.24926e-07	2.79365e-05	-3.02649e-08	5.52182e-08	1.72157e-07	4.21285e-05	1.22964e-05	5.67633e-06	-1.49124e-06	-3.0041e-06	-7.93815e-07	4.2106e-05	1.22936e-05	5.67393e-06	-1.49566e-06	3.00515e-06	7.94124e-07
7	1	1.09297e-08	9.95483e-11	1.60612e-06	4.45384e-11	8.37134e-09	2.39203e-11	1.09297e-08	9.95483e-11	1.60612e-06	4.45384e-11	8.37134e-09	2.39203e-11	3.41642e-08	5.69138e-08	5.69813e-05	-1.20778e-08	5.06031e-08	9.7447e-08	4.01253e-08	9.57534e-08	9.53874e-05	2.27553e-09	-4.50366e-07	-9.92603e-07	7.93806e-05	2.18158e-05	1.32402e-05	-1.81131e-06	3.72094e-06	7.06386e-07	6.35625e-05	1.81994e-05	9.74403e-06	-2.0026e-06	-4.42307e-06	-1.16643e-06
7	2	7.31079e-09	6.76315e-11	1.05158e-06	3.12089e-11	5.55809e-09	1.41853e-11	7.31079e-09	6.76315e-11	1.05158e-06	3.12089e-11	5.55809e-09	1.41853e-11	2.46814e-08	4.14383e-08	3.71635e-05	-8.68013e-09	3.35428e-08	6.55391e-08	2.4802e-08	4.1414e-08	3.71705e-05	-8.73848e-09	3.40353e-08	6.58152e-08	5.13812e-05	1.40932e-05	8.70893e-06	-9.80053e-07	1.91905e-06	2.88593e-07	5.05214e-05	1.39235e-05	8.34462e-06	-1.10732e-06	-2.24062e-06	-4.13947e-07
8	1	6.69231e-09	3.84564e-11	1.39143e-06	5.2647e-11	4.71495e-09	-2.74888e-11	6.69231e-09	3.84564e-11	1.39143e-06	5.2647e-11	4.71495e-09	-2.74888e-11	3.51433e-09	3.93584e-09	4.93269e-05	-1.29089e-09	1.7261e-08	1.88388e-08	7.01967e-09	2.44789e-09	3.07576e-05	-1.97342e-09	7.40149e-08	1.97438e-09	6.27153e-05	1.48382e-05	3.08255e-06	-1.22699e-06	-2.13702e-06	-4.92947e-07	8.41309e-05	1.978e-05	4.30834e-06	-2.6346e-06	3.37384e-06	6.7936e-07
8	2	4.48145e-09	2.62956e-11	9.15908e-07	3.5973e-11	3.13489e-09	-1.89288e-11	4.48145e-09	2.62956e-11	9.15908e-07	3.5973e-11	3.13489e-09	-1.89288e-11	2.14134e-09	3.25347e-09	3.25224e-05	-7.9168e-10	9.31467e-09	1.53245e-08	2.80714e-09	3.48435e-09	3.23843e-05	-1.03508e-09	1.17838e-08	1.50105e-08	5.41089e-05	1.27084e-05	2.69009e-06	-1.69176e-06	-2.13748e-06	-4.29765e-07	3.47272e-05	8.08254e-06	1.64144e-06	-3.50977e-07	-8.87534e-07	-2.17769e-07
