0	1	0.934882	0	0.0651177	0.934882	0	0.0651177	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.9356	0	0.0644002	0.9356	0	0.0644002	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.967	0	0.033	0.967	0	0.033	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.967023	0	0.0329771	0.967023	0	0.0329771	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.97343	0	0.0265699	0.97343	0	0.0265699	0.120276	0.00716372	0.872561	0.120205	0.00728035	0.872514	0.366885	0.00426953	0.628845	0.366885	0.00426953	0.628845
2	2	0.973421	0	0.0265786	0.973421	0	0.0265786	0.118548	0.00733708	0.874115	0.118348	0.00738246	0.874269	0.365956	0.00423612	0.629808	0.365956	0.00423612	0.629808
3	1	0.975833	0.000249102	0.0238113	0.975833	0.000249102	0.0238113	0.0769657	0.638542	0.281055	0.0784281	0.63643	0.2817	0.172946	0.0226037	0.803583	0.172946	0.0226037	0.803583
3	2	0.975689	0.000236582	0.0239633	0.975689	0.000236582	0.0239633	0.0775086	0.641178	0.277929	0.0774206	0.641212	0.277982	0.170897	0.0227004	0.805502	0.170897	0.0227004	0.805502
4	1	0.9739	0.000665216	0.0253467	0.9739	0.000665216	0.0253467	0.0127469	0.898058	0.0878694	0.00388206	0.905989	0.08879	0.106898	0.0504012	0.839763	0.106898	0.0504012	0.839763
4	2	0.973621	0.000682346	0.0256132	0.973621	0.000682346	0.0256132	0.012037	0.899232	0.0874325	0.011993	0.899242	0.0874662	0.104998	0.0516131	0.840628	0.104998	0.0516131	0.840628
5	1	0.977119	0.00223582	0.0202143	0.977119	0.00223582	0.0202143	0.010094	0.930335	0.0554388	0.0101068	0.930308	0.0554528	0.143965	0.0443693	0.809105	0.143973	0.0443713	0.809102
5	2	0.977	0.00230521	0.0202857	0.977	0.00230521	0.0202857	0.00948485	0.931204	0.0552978	0.00924607	0.931446	0.055295	0.142482	0.0450569	0.809866	0.142482	0.0450569	0.809866
6	1	0.981634	0.00303411	0.0152384	0.981634	0.00303411	0.0152384	0.0429136	0.934269	0.0221573	0.042843	0.934423	0.0221005	0.119165	0.0470081	0.829318	0.119164	0.0470084	0.829318
6	2	0.981401	0.00315983	0.0153489	0.981401	0.00315983	0.0153489	0.0424825	0.934857	0.0220441	0.0422339	0.935173	0.0219934	0.116379	0.0469826	0.832347	0.116381	0.04699	0.832336
7	1	0.983621	0.00123562	0.0148144	0.983621	0.00123562	0.0148144	4.39493e-08	0.986325	0.012369	2.9243e-10	0.986343	0.0123508	0.131425	0.0567245	0.805043	0.131425	0.0567245	0.805043
7	2	0.983394	0.00119875	0.0150547	0.983394	0.00119875	0.0150547	4.34499e-10	0.984815	0.0139128	6.15807e-11	0.984818	0.0139103	0.129187	0.0571323	0.806897	0.129176	0.0571293	0.806907
8	1	0.985639	0.00165138	0.0112547	0.985639	0.00165138	0.0112547	0.0396786	0.934293	0.0223145	0.0443032	0.929003	0.0230053	0.0896157	0.0276431	0.876587	0.0896063	0.027634	0.876594
8	2	0.98553	0.00168467	0.0112858	0.98553	0.00168467	0.0112858	0.0432778	0.929582	0.023541	0.0433518	0.929517	0.0235328	0.0874916	0.0279698	0.8785	0.0874439	0.0279493	0.878565
9	1	0.987702	0.00209986	0.00686828	0.987702	0.00209986	0.00686828	0.0346165	0.930926	0.0311021	0.03461	0.93093	0.0311041	0.0479294	0.00899913	0.928854	0.0479332	0.00900275	0.928851
9	2	0.987654	0.00205533	0.00694602	0.987654	0.00205533	0.00694602	0.0345108	0.931219	0.03093	0.0344802	0.931266	0.0309191	0.0472236	0.00878107	0.929818	0.047234	0.00879373	0.9298
10	1	0.9834	0.00418197	0.00422452	0.9834	0.00418197	0.00422452	0.0211129	0.944922	0.0277108	0.020953	0.945063	0.0277149	0.0431669	0.0030718	0.947031	0.0432406	0.00310702	0.946923
10	2	0.983121	0.00411411	0.00439559	0.983121	0.00411411	0.00439559	0.021326	0.944708	0.0277781	0.0214123	0.944598	0.0277895	0.043232	0.00294561	0.947299	0.0432081	0.00291365	0.947358
11	1	0.980126	0.00352217	0.00903932	0.980126	0.00352217	0.00903932	0.0263616	0.915331	0.0309119	0.0263895	0.91528	0.0309218	0.00556216	0.0101862	0.971353	0.00547642	0.0101803	0.97145
11	2	0.979932	0.00348572	0.00913778	0.979932	0.00348572	0.00913778	0.0261365	0.915137	0.0313953	0.0260854	0.915194	0.0313933	0.00483858	0.0101656	0.97223	0.00501113	0.0100901	0.972149
12	1	0.973972	0.00753601	0.006499	0.973972	0.00753601	0.006499	0.0454343	0.891691	0.00780446	0.0455249	0.891934	0.00773978	0.0209085	0.000290762	0.960338	0.0209486	0.000267428	0.960336
12	2	0.974198	0.0074456	0.00645804	0.974198	0.0074456	0.00645804	0.0460962	0.890164	0.00773179	0.0460742	0.890188	0.0077355	0.0212311	0.000718787	0.959615	0.0212982	5.50591e-05	0.960192
13	1	0.956211	0.0104931	0.00136727	0.956211	0.0104931	0.00136727	0.0654328	0.795644	0.00532092	0.0663693	0.79485	0.00531689	0.0104132	0.0158427	0.960441	0.0104372	0.0158425	0.960414
13	2	0.956379	0.0104255	0.00137679	0.956379	0.0104255	0.00137679	0.0648715	0.795834	0.00568629	0.0655465	0.795228	0.00568019	0.00975072	0.0164495	0.960459	0.009634	0.0164471	0.96058
14	1	0.917685	0.0147174	0.00266744	0.917685	0.0147174	0.00266744	0.154805	0.565658	0.0141075	0.154954	0.565301	0.0141285	0.00508544	0.0192965	0.957663	0.00518343	0.0193211	0.957554
14	2	0.917665	0.014754	0.0027281	0.917665	0.014754	0.0027281	0.154999	0.565352	0.0141299	0.155006	0.565263	0.014141	0.00419206	0.0194304	0.958372	0.00415354	0.0194488	0.958374
