0	1	0.934434	0	0.0655664	0.934434	0	0.0655664	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.9352	0	0.0647996	0.9352	0	0.0647996	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.966126	0	0.0338739	0.966126	0	0.0338739	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.966191	0	0.0338086	0.966191	0	0.0338086	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.971185	5.66207e-06	0.0288098	0.971185	5.66207e-06	0.0288098	0.108308	0.00648392	0.885208	0.108084	0.00649041	0.885425	0.381262	0.000953478	0.617784	0.381262	0.000953478	0.617784
2	2	0.971127	6.04346e-06	0.0288669	0.971127	6.04346e-06	0.0288669	0.106366	0.00657487	0.887059	0.106171	0.0065754	0.887254	0.380743	0.000944845	0.618312	0.380743	0.000944845	0.618312
3	1	0.976091	0.000498576	0.0232989	0.976091	0.000498576	0.0232989	0.060452	0.637224	0.299822	0.0605253	0.637166	0.299807	0.153406	0.0222052	0.823882	0.153406	0.0222052	0.823882
3	2	0.976005	0.000502641	0.0233778	0.976005	0.000502641	0.0233778	0.0586916	0.641904	0.296905	0.0586701	0.64193	0.2969	0.151737	0.0225949	0.825155	0.151737	0.0225949	0.825155
4	1	0.976913	0.00120235	0.0217492	0.976913	0.00120235	0.0217492	0.0147935	0.911424	0.0719302	0.00235219	0.923013	0.0727676	0.115866	0.0372222	0.844776	0.115866	0.0372222	0.844776
4	2	0.976723	0.00124113	0.0218995	0.976723	0.00124113	0.0218995	0.00398018	0.92259	0.0715906	0.00528478	0.921479	0.0714006	0.114398	0.0377813	0.845719	0.114365	0.0377873	0.845752
