0	1	0.934434	0	0.0655664	0.934434	0	0.0655664	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
0	2	0.9352	0	0.0647996	0.9352	0	0.0647996	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1	1	0.966126	0	0.0338739	0.966126	0	0.0338739	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
1	2	0.966191	0	0.0338086	0.966191	0	0.0338086	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	0
2	1	0.971185	5.66207e-06	0.0288098	0.971185	5.66207e-06	0.0288098	0.0974249	0.00638609	0.896189	0.097732	0.00638151	0.895887	0.381262	0.000953478	0.617784	0.381262	0.000953478	0.617784
2	2	0.971127	6.04346e-06	0.0288669	0.971127	6.04346e-06	0.0288669	0.0956813	0.00644933	0.897869	0.0960807	0.00646042	0.897459	0.380743	0.000944845	0.618312	0.380743	0.000944845	0.618312
3	1	0.976091	0.000498576	0.0232989	0.976091	0.000498576	0.0232989	0.0565053	0.638269	0.303229	0.0565388	0.63826	0.303204	0.153406	0.0222052	0.823882	0.153406	0.0222052	0.823882
3	2	0.976005	0.000502641	0.0233778	0.976005	0.000502641	0.0233778	0.054339	0.643287	0.300371	0.0551747	0.642133	0.300688	0.151737	0.0225949	0.825155	0.151737	0.0225949	0.825155
4	1	0.976913	0.00120235	0.0217492	0.976913	0.00120235	0.0217492	0.0348756	0.890595	0.0722649	0.0421495	0.8841	0.0715192	0.115866	0.0372222	0.844776	0.115866	0.0372222	0.844776
4	2	0.976723	0.00124113	0.0218995	0.976723	0.00124113	0.0218995	0.0343712	0.892225	0.0711639	0.0344431	0.892183	0.0711303	0.114398	0.0377813	0.845719	0.114365	0.0377873	0.845752
